NO_OUVRAGE,date,SURVERSE
4230-05D,2014-07-25,0
4230-05D,2014-07-26,0
4230-05D,2014-07-27,0
4230-05D,2014-07-28,0
4230-05D,2014-07-29,0
4230-05D,2014-07-30,0
4230-05D,2014-07-31,0
4230-06D,2014-07-01,0
4230-06D,2014-07-02,0
4230-06D,2014-07-03,0
4230-06D,2014-07-04,0
4230-06D,2014-07-05,0
4230-06D,2014-07-06,0
4230-06D,2014-07-07,0
4230-06D,2014-07-08,0
4230-06D,2014-07-09,0
4230-06D,2014-07-10,0
4230-06D,2014-07-11,0
4230-06D,2014-07-12,0
4230-06D,2014-07-13,0
4230-06D,2014-07-14,0
4230-06D,2014-07-15,0
4230-06D,2014-07-16,0
4230-06D,2014-07-17,0
4230-06D,2014-07-18,0
4230-06D,2014-07-19,0
4230-06D,2014-07-20,0
4230-06D,2014-07-21,0
4230-06D,2014-07-22,0
4230-06D,2014-07-23,0
4230-06D,2014-07-24,0
4230-06D,2014-07-25,0
4230-06D,2014-07-26,0
4230-06D,2014-07-27,0
4230-06D,2014-07-28,0
4230-06D,2014-07-29,0
4230-06D,2014-07-30,0
4230-06D,2014-07-31,0
4230-07D,2014-07-01,0
4230-07D,2014-07-02,0
4230-07D,2014-07-03,0
4230-07D,2014-07-04,0
4230-07D,2014-07-05,0
4230-07D,2014-07-06,0
4230-07D,2014-07-07,0
4230-07D,2014-07-08,0
4230-07D,2014-07-09,0
4230-07D,2014-07-10,0
4230-07D,2014-07-11,0
4230-07D,2014-07-12,0
4230-07D,2014-07-13,0
4230-07D,2014-07-14,0
4230-07D,2014-07-15,0
4230-07D,2014-07-16,0
4230-07D,2014-07-17,0
4230-07D,2014-07-18,0
4230-07D,2014-07-19,0
4230-07D,2014-07-20,0
4230-07D,2014-07-21,0
4230-07D,2014-07-22,0
4230-07D,2014-07-23,0
4230-07D,2014-07-24,0
4230-07D,2014-07-25,0
4230-07D,2014-07-26,0
4230-07D,2014-07-27,0
4230-07D,2014-07-28,0
4230-07D,2014-07-29,0
4230-07D,2014-07-30,0
4230-07D,2014-07-31,0
4230-09D,2014-07-01,0
4230-09D,2014-07-02,0
4230-09D,2014-07-03,0
4230-09D,2014-07-04,0
4230-09D,2014-07-05,0
4230-09D,2014-07-06,0
4230-09D,2014-07-07,0
4230-09D,2014-07-08,1
4230-09D,2014-07-09,0
4230-09D,2014-07-10,0
4230-09D,2014-07-11,0
4230-09D,2014-07-12,0
4230-09D,2014-07-13,1
4230-09D,2014-07-14,0
4230-09D,2014-07-15,0
4230-09D,2014-07-16,0
4230-09D,2014-07-17,0
4230-09D,2014-07-18,0
4230-09D,2014-07-19,0
4230-09D,2014-07-20,0
4230-09D,2014-07-21,0
4230-09D,2014-07-22,0
4230-09D,2014-07-23,1
4230-09D,2014-07-24,0
4230-09D,2014-07-25,0
4230-09D,2014-07-26,0
4230-09D,2014-07-27,0
4230-09D,2014-07-28,1
4230-09D,2014-07-29,0
4230-09D,2014-07-30,0
4230-09D,2014-07-31,0
4230-10D,2014-07-01,0
4230-10D,2014-07-02,0
4230-10D,2014-07-03,0
4230-10D,2014-07-04,0
4230-10D,2014-07-05,0
4230-10D,2014-07-06,0
4230-10D,2014-07-07,0
4230-10D,2014-07-08,1
4230-10D,2014-07-09,0
4230-10D,2014-07-10,0
4230-10D,2014-07-11,0
4230-10D,2014-07-12,0
4230-10D,2014-07-13,1
4230-10D,2014-07-14,0
4230-10D,2014-07-15,0
4230-10D,2014-07-16,0
4230-10D,2014-07-17,0
4230-10D,2014-07-18,0
4230-10D,2014-07-19,0
4230-10D,2014-07-20,0
4230-10D,2014-07-21,0
4230-10D,2014-07-22,0
4230-10D,2014-07-23,1
4230-10D,2014-07-24,0
4230-10D,2014-07-25,0
4230-10D,2014-07-26,0
4230-10D,2014-07-27,1
4230-10D,2014-07-28,1
4230-10D,2014-07-29,0
4230-10D,2014-07-30,0
4230-10D,2014-07-31,0
4240-01D,2014-07-01,0
4240-01D,2014-07-02,0
4240-01D,2014-07-03,0
4240-01D,2014-07-04,0
4240-01D,2014-07-05,1
4240-01D,2014-07-06,0
4240-01D,2014-07-07,0
4240-01D,2014-07-08,0
4240-01D,2014-07-09,0
4240-01D,2014-07-10,0
4240-01D,2014-07-11,0
4240-01D,2014-07-12,0
4240-01D,2014-07-13,0
4240-01D,2014-07-14,0
4240-01D,2014-07-15,0
4240-01D,2014-07-16,0
4240-01D,2014-07-17,0
4240-01D,2014-07-18,0
4240-01D,2014-07-19,0
4240-01D,2014-07-20,0
4240-01D,2014-07-21,0
4240-01D,2014-07-22,0
4240-01D,2014-07-23,0
4240-01D,2014-07-24,0
4240-01D,2014-07-25,0
4240-01D,2014-07-26,0
4240-01D,2014-07-27,0
4240-01D,2014-07-28,0
4240-01D,2014-07-29,0
4240-01D,2014-07-30,0
4240-01D,2014-07-31,1
4240-02D,2014-07-01,0
4240-02D,2014-07-02,0
4240-02D,2014-07-03,0
4240-02D,2014-07-04,0
4240-02D,2014-07-05,0
4240-02D,2014-07-06,0
4240-02D,2014-07-07,0
4240-02D,2014-07-08,0
4240-02D,2014-07-09,0
4240-02D,2014-07-10,0
4240-02D,2014-07-11,0
4240-02D,2014-07-12,0
4240-02D,2014-07-13,0
4240-02D,2014-07-14,0
4240-02D,2014-07-15,0
4240-02D,2014-07-16,0
4240-02D,2014-07-17,0
4240-02D,2014-07-18,0
4240-02D,2014-07-19,0
4240-02D,2014-07-20,0
4240-02D,2014-07-21,0
4240-02D,2014-07-22,0
4240-02D,2014-07-23,0
4240-02D,2014-07-24,0
4240-02D,2014-07-25,0
4240-02D,2014-07-26,0
4240-02D,2014-07-27,0
4240-02D,2014-07-28,0
4240-02D,2014-07-29,0
4240-02D,2014-07-30,0
4240-02D,2014-07-31,0
4250-01D,2014-07-01,0
4250-01D,2014-07-02,0
4250-01D,2014-07-03,0
4250-01D,2014-07-04,0
4250-01D,2014-07-05,0
4250-01D,2014-07-06,0
4250-01D,2014-07-07,0
4250-01D,2014-07-08,0
4250-01D,2014-07-09,0
4250-01D,2014-07-10,0
4250-01D,2014-07-11,0
4250-01D,2014-07-12,0
4250-01D,2014-07-13,0
4250-01D,2014-07-14,0
4250-01D,2014-07-15,0
4250-01D,2014-07-16,0
4250-01D,2014-07-17,0
4250-01D,2014-07-18,0
4250-01D,2014-07-19,0
4250-01D,2014-07-20,0
4250-01D,2014-07-21,0
4250-01D,2014-07-22,0
4250-01D,2014-07-23,0
4250-01D,2014-07-24,0
4250-01D,2014-07-25,0
4250-01D,2014-07-26,0
4250-01D,2014-07-27,0
4250-01D,2014-07-28,0
4250-01D,2014-07-29,0
4250-01D,2014-07-30,0
4250-01D,2014-07-31,0
4260-01D,2014-07-01,0
4260-01D,2014-07-02,0
4260-01D,2014-07-03,0
4260-01D,2014-07-04,0
4260-01D,2014-07-05,0
4260-01D,2014-07-06,0
4260-01D,2014-07-07,0
4260-01D,2014-07-08,0
4260-01D,2014-07-09,0
4260-01D,2014-07-10,0
4260-01D,2014-07-11,0
4260-01D,2014-07-12,0
4260-01D,2014-07-13,0
4260-01D,2014-07-14,0
4260-01D,2014-07-15,0
4260-01D,2014-07-16,0
4260-01D,2014-07-17,0
4260-01D,2014-07-18,0
4260-01D,2014-07-19,0
4260-01D,2014-07-20,0
4260-01D,2014-07-21,0
4260-01D,2014-07-22,0
4260-01D,2014-07-23,0
4260-01D,2014-07-24,0
4260-01D,2014-07-25,0
4260-01D,2014-07-26,0
4260-01D,2014-07-27,0
4260-01D,2014-07-28,0
4260-01D,2014-07-29,0
4260-01D,2014-07-30,0
4260-01D,2014-07-31,0
4265-01D,2014-07-01,0
4265-01D,2014-07-02,0
4265-01D,2014-07-03,0
4265-01D,2014-07-04,0
4265-01D,2014-07-05,1
4265-01D,2014-07-06,0
4265-01D,2014-07-07,0
4265-01D,2014-07-08,0
4265-01D,2014-07-09,0
4265-01D,2014-07-10,0
4265-01D,2014-07-11,0
4265-01D,2014-07-12,0
4265-01D,2014-07-13,0
4265-01D,2014-07-14,0
4265-01D,2014-07-15,0
4265-01D,2014-07-16,0
4265-01D,2014-07-17,0
4265-01D,2014-07-18,0
4265-01D,2014-07-19,0
4265-01D,2014-07-20,0
4265-01D,2014-07-21,0
4265-01D,2014-07-22,0
4265-01D,2014-07-23,0
4265-01D,2014-07-24,0
4265-01D,2014-07-25,0
4265-01D,2014-07-26,0
4265-01D,2014-07-27,0
4265-01D,2014-07-28,1
4265-01D,2014-07-29,0
4265-01D,2014-07-30,0
4265-01D,2014-07-31,0
4270-01D,2014-07-01,0
4270-01D,2014-07-02,0
4270-01D,2014-07-03,0
4270-01D,2014-07-04,0
4270-01D,2014-07-05,1
4270-01D,2014-07-06,0
4270-01D,2014-07-07,0
4270-01D,2014-07-08,0
4270-01D,2014-07-09,0
4270-01D,2014-07-10,0
4270-01D,2014-07-11,0
4270-01D,2014-07-12,0
4270-01D,2014-07-13,0
4270-01D,2014-07-14,0
4270-01D,2014-07-15,0
4270-01D,2014-07-16,0
4270-01D,2014-07-17,0
4270-01D,2014-07-18,0
4270-01D,2014-07-19,0
4270-01D,2014-07-20,0
4270-01D,2014-07-21,0
4270-01D,2014-07-22,0
4270-01D,2014-07-23,0
4270-01D,2014-07-24,0
4270-01D,2014-07-25,0
4270-01D,2014-07-26,0
4270-01D,2014-07-27,0
4270-01D,2014-07-28,0
4270-01D,2014-07-29,0
4270-01D,2014-07-30,0
4270-01D,2014-07-31,0
4270-02D,2014-07-01,0
4270-02D,2014-07-02,0
4270-02D,2014-07-03,0
4270-02D,2014-07-04,0
4270-02D,2014-07-05,0
4270-02D,2014-07-06,0
4270-02D,2014-07-07,0
4270-02D,2014-07-08,0
4270-02D,2014-07-09,0
4270-02D,2014-07-10,0
4270-02D,2014-07-11,0
4270-02D,2014-07-12,0
4270-02D,2014-07-13,0
4270-02D,2014-07-14,0
4270-02D,2014-07-15,0
4270-02D,2014-07-16,0
4270-02D,2014-07-17,0
4270-02D,2014-07-18,0
4270-02D,2014-07-19,0
4270-02D,2014-07-20,0
4270-02D,2014-07-21,0
4270-02D,2014-07-22,0
4270-02D,2014-07-23,0
4270-02D,2014-07-24,0
4270-02D,2014-07-25,0
4270-02D,2014-07-26,0
4270-02D,2014-07-27,0
4270-02D,2014-07-28,0
4270-02D,2014-07-29,0
4270-02D,2014-07-30,0
4270-02D,2014-07-31,0
4280-01D,2014-07-01,0
4280-01D,2014-07-02,0
4280-01D,2014-07-03,0
4280-01D,2014-07-04,0
4280-01D,2014-07-05,0
4280-01D,2014-07-06,0
4280-01D,2014-07-07,0
4280-01D,2014-07-08,0
4280-01D,2014-07-09,0
4280-01D,2014-07-10,0
4280-01D,2014-07-11,0
4280-01D,2014-07-12,0
4280-01D,2014-07-13,0
4280-01D,2014-07-14,0
4280-01D,2014-07-15,0
4280-01D,2014-07-16,0
4280-01D,2014-07-17,0
4280-01D,2014-07-18,0
4280-01D,2014-07-19,0
4280-01D,2014-07-20,0
4280-01D,2014-07-21,0
4280-01D,2014-07-22,0
4280-01D,2014-07-23,0
4280-01D,2014-07-24,0
4280-01D,2014-07-25,0
4280-01D,2014-07-26,0
4280-01D,2014-07-27,0
4280-01D,2014-07-28,0
4280-01D,2014-07-29,0
4280-01D,2014-07-30,0
4280-01D,2014-07-31,0
4280-02D,2014-07-01,0
4280-02D,2014-07-02,0
4280-02D,2014-07-03,0
4280-02D,2014-07-04,0
4280-02D,2014-07-05,0
4280-02D,2014-07-06,0
4280-02D,2014-07-07,0
4280-02D,2014-07-08,0
4280-02D,2014-07-09,0
4280-02D,2014-07-10,0
4280-02D,2014-07-11,0
4280-02D,2014-07-12,0
4280-02D,2014-07-13,0
4280-02D,2014-07-14,0
4280-02D,2014-07-15,0
4280-02D,2014-07-16,0
4280-02D,2014-07-17,0
4280-02D,2014-07-18,0
4280-02D,2014-07-19,0
4280-02D,2014-07-20,0
4280-02D,2014-07-21,0
4280-02D,2014-07-22,0
4280-02D,2014-07-23,0
4280-02D,2014-07-24,0
4280-02D,2014-07-25,0
4280-02D,2014-07-26,0
4280-02D,2014-07-27,0
4280-02D,2014-07-28,0
4280-02D,2014-07-29,0
4280-02D,2014-07-30,0
4280-02D,2014-07-31,0
4290-01D,2014-07-01,0
4290-01D,2014-07-02,0
4290-01D,2014-07-03,0
4290-01D,2014-07-04,0
4290-01D,2014-07-05,0
4290-01D,2014-07-06,0
4290-01D,2014-07-07,0
4290-01D,2014-07-08,0
4290-01D,2014-07-09,0
4290-01D,2014-07-10,0
4290-01D,2014-07-11,0
4290-01D,2014-07-12,0
4290-01D,2014-07-13,0
4290-01D,2014-07-14,0
4290-01D,2014-07-15,0
4290-01D,2014-07-16,0
4290-01D,2014-07-17,0
4290-01D,2014-07-18,0
4290-01D,2014-07-19,0
4290-01D,2014-07-20,0
4290-01D,2014-07-21,0
4290-01D,2014-07-22,0
4290-01D,2014-07-23,0
4290-01D,2014-07-24,0
4290-01D,2014-07-25,0
4290-01D,2014-07-26,0
4290-01D,2014-07-27,0
4290-01D,2014-07-28,0
4290-01D,2014-07-29,0
4290-01D,2014-07-30,0
4290-01D,2014-07-31,1
4300-01D,2014-07-01,1
4300-01D,2014-07-02,0
4300-01D,2014-07-03,0
4300-01D,2014-07-04,0
4300-01D,2014-07-05,1
4300-01D,2014-07-06,0
4300-01D,2014-07-07,1
4300-01D,2014-07-08,0
4300-01D,2014-07-09,0
4300-01D,2014-07-10,0
4300-01D,2014-07-11,0
4300-01D,2014-07-12,0
4300-01D,2014-07-13,0
4300-01D,2014-07-14,0
4300-01D,2014-07-15,0
4300-01D,2014-07-16,0
4300-01D,2014-07-17,0
4300-01D,2014-07-18,0
4300-01D,2014-07-19,0
4300-01D,2014-07-20,0
4300-01D,2014-07-21,0
4300-01D,2014-07-22,0
4300-01D,2014-07-23,0
4300-01D,2014-07-24,0
4300-01D,2014-07-25,0
4300-01D,2014-07-26,0
4300-01D,2014-07-27,0
4300-01D,2014-07-28,1
4300-01D,2014-07-29,0
4300-01D,2014-07-30,0
4300-01D,2014-07-31,0
4310-01D,2014-07-01,1
4310-01D,2014-07-02,0
4310-01D,2014-07-03,0
4310-01D,2014-07-04,0
4310-01D,2014-07-05,1
4310-01D,2014-07-06,0
4310-01D,2014-07-07,1
4310-01D,2014-07-08,0
4310-01D,2014-07-09,0
4310-01D,2014-07-10,0
4310-01D,2014-07-11,0
4310-01D,2014-07-12,0
4310-01D,2014-07-13,0
4310-01D,2014-07-14,0
4310-01D,2014-07-15,0
4310-01D,2014-07-16,0
4310-01D,2014-07-17,0
4310-01D,2014-07-18,0
4310-01D,2014-07-19,0
4310-01D,2014-07-20,0
4310-01D,2014-07-21,0
4310-01D,2014-07-22,0
4310-01D,2014-07-23,0
4310-01D,2014-07-24,0
4310-01D,2014-07-25,0
4310-01D,2014-07-26,0
4310-01D,2014-07-27,0
4310-01D,2014-07-28,0
4310-01D,2014-07-29,0
4310-01D,2014-07-30,0
4310-01D,2014-07-31,1
4320-01D,2014-07-01,0
4320-01D,2014-07-02,0
4320-01D,2014-07-03,0
4320-01D,2014-07-04,0
4320-01D,2014-07-05,0
4320-01D,2014-07-06,0
4320-01D,2014-07-07,0
4320-01D,2014-07-08,0
4320-01D,2014-07-09,0
4320-01D,2014-07-10,0
4320-01D,2014-07-11,0
4320-01D,2014-07-12,0
4320-01D,2014-07-13,1
4320-01D,2014-07-14,0
4320-01D,2014-07-15,0
4320-01D,2014-07-16,0
4320-01D,2014-07-17,0
4320-01D,2014-07-18,0
4320-01D,2014-07-19,0
4320-01D,2014-07-20,0
4320-01D,2014-07-21,0
4320-01D,2014-07-22,0
4320-01D,2014-07-23,1
4320-01D,2014-07-24,0
4320-01D,2014-07-25,0
4320-01D,2014-07-26,0
4320-01D,2014-07-27,0
4320-01D,2014-07-28,0
4320-01D,2014-07-29,0
4320-01D,2014-07-30,0
4320-01D,2014-07-31,0
4330-01D,2014-07-01,0
4330-01D,2014-07-02,0
4330-01D,2014-07-03,0
4330-01D,2014-07-04,0
4330-01D,2014-07-05,0
4330-01D,2014-07-06,0
4330-01D,2014-07-07,1
4330-01D,2014-07-08,0
4330-01D,2014-07-09,0
4330-01D,2014-07-10,0
4330-01D,2014-07-11,0
4330-01D,2014-07-12,0
4330-01D,2014-07-13,0
4330-01D,2014-07-14,0
4330-01D,2014-07-15,0
4330-01D,2014-07-16,0
4330-01D,2014-07-17,0
4330-01D,2014-07-18,0
4330-01D,2014-07-19,0
4330-01D,2014-07-20,0
4330-01D,2014-07-21,0
4330-01D,2014-07-22,0
4330-01D,2014-07-23,1
4330-01D,2014-07-24,0
4330-01D,2014-07-25,0
4330-01D,2014-07-26,0
4330-01D,2014-07-27,0
4330-01D,2014-07-28,0
4330-01D,2014-07-29,0
4330-01D,2014-07-30,0
4330-01D,2014-07-31,1
4330-02D,2014-07-01,0
4330-02D,2014-07-02,0
4330-02D,2014-07-03,0
4330-02D,2014-07-04,0
4330-02D,2014-07-05,0
4330-02D,2014-07-06,0
4330-02D,2014-07-07,0
4330-02D,2014-07-08,0
4330-02D,2014-07-09,0
4330-02D,2014-07-10,0
4330-02D,2014-07-11,0
4330-02D,2014-07-12,0
4330-02D,2014-07-13,0
4330-02D,2014-07-14,0
4330-02D,2014-07-15,0
4330-02D,2014-07-16,0
4330-02D,2014-07-17,0
4330-02D,2014-07-18,0
4330-02D,2014-07-19,0
4330-02D,2014-07-20,0
4330-02D,2014-07-21,0
4330-02D,2014-07-22,0
4330-02D,2014-07-23,0
4330-02D,2014-07-24,0
4330-02D,2014-07-25,0
4330-02D,2014-07-26,0
4330-02D,2014-07-27,0
4330-02D,2014-07-28,0
4330-02D,2014-07-29,0
4330-02D,2014-07-30,0
4330-02D,2014-07-31,1
4340-01D,2014-07-01,0
4340-01D,2014-07-02,0
4340-01D,2014-07-03,0
4340-01D,2014-07-04,0
4340-01D,2014-07-05,0
4340-01D,2014-07-06,0
4340-01D,2014-07-07,1
4340-01D,2014-07-08,0
4340-01D,2014-07-09,0
4340-01D,2014-07-10,0
4340-01D,2014-07-11,0
4340-01D,2014-07-12,0
4340-01D,2014-07-13,1
4340-01D,2014-07-14,0
4340-01D,2014-07-15,0
4340-01D,2014-07-16,0
4340-01D,2014-07-17,0
4340-01D,2014-07-18,0
4340-01D,2014-07-19,0
4340-01D,2014-07-20,0
4340-01D,2014-07-21,0
4340-01D,2014-07-22,0
4340-01D,2014-07-23,1
4340-01D,2014-07-24,0
4340-01D,2014-07-25,0
4340-01D,2014-07-26,0
4340-01D,2014-07-27,0
4340-01D,2014-07-28,1
4340-01D,2014-07-29,0
4340-01D,2014-07-30,0
4340-01D,2014-07-31,0
4340-02D,2014-07-01,0
4340-02D,2014-07-02,0
4340-02D,2014-07-03,0
4340-02D,2014-07-04,0
4340-02D,2014-07-05,0
4340-02D,2014-07-06,0
4340-02D,2014-07-07,0
4340-02D,2014-07-08,0
4340-02D,2014-07-09,0
4340-02D,2014-07-10,0
4340-02D,2014-07-11,0
4340-02D,2014-07-12,0
4340-02D,2014-07-13,0
4340-02D,2014-07-14,0
4340-02D,2014-07-15,0
4340-02D,2014-07-16,0
4340-02D,2014-07-17,0
4340-02D,2014-07-18,0
4340-02D,2014-07-19,0
4340-02D,2014-07-20,0
4340-02D,2014-07-21,0
4340-02D,2014-07-22,0
4340-02D,2014-07-23,1
4340-02D,2014-07-24,0
4340-02D,2014-07-25,0
4340-02D,2014-07-26,0
4340-02D,2014-07-27,0
4340-02D,2014-07-28,0
4340-02D,2014-07-29,0
4340-02D,2014-07-30,0
4340-02D,2014-07-31,1
4340-03D,2014-07-01,0
4340-03D,2014-07-02,0
4340-03D,2014-07-03,0
4340-03D,2014-07-04,0
4340-03D,2014-07-05,0
4340-03D,2014-07-06,0
4340-03D,2014-07-07,0
4340-03D,2014-07-08,0
4340-03D,2014-07-09,0
4340-03D,2014-07-10,0
4340-03D,2014-07-11,0
4340-03D,2014-07-12,0
4340-03D,2014-07-13,0
4340-03D,2014-07-14,0
4340-03D,2014-07-15,0
4340-03D,2014-07-16,0
4340-03D,2014-07-17,0
4340-03D,2014-07-18,0
4340-03D,2014-07-19,0
4340-03D,2014-07-20,0
4340-03D,2014-07-21,0
4340-03D,2014-07-22,0
4340-03D,2014-07-23,1
4340-03D,2014-07-24,0
4340-03D,2014-07-25,0
4340-03D,2014-07-26,0
4340-03D,2014-07-27,1
4340-03D,2014-07-28,0
4340-03D,2014-07-29,0
4340-03D,2014-07-30,0
4340-03D,2014-07-31,0
4350-01D,2014-07-01,0
4350-01D,2014-07-02,0
4350-01D,2014-07-03,0
4350-01D,2014-07-04,0
4350-01D,2014-07-05,0
4350-01D,2014-07-06,0
4350-01D,2014-07-07,0
4350-01D,2014-07-08,0
4350-01D,2014-07-09,0
4350-01D,2014-07-10,0
4350-01D,2014-07-11,0
4350-01D,2014-07-12,0
4350-01D,2014-07-13,0
4350-01D,2014-07-14,0
4350-01D,2014-07-15,0
4350-01D,2014-07-16,0
4350-01D,2014-07-17,0
4350-01D,2014-07-18,0
4350-01D,2014-07-19,0
4350-01D,2014-07-20,0
4350-01D,2014-07-21,0
4350-01D,2014-07-22,0
4350-01D,2014-07-23,0
4350-01D,2014-07-24,0
4350-01D,2014-07-25,0
4350-01D,2014-07-26,0
4350-01D,2014-07-27,1
4350-01D,2014-07-28,0
4350-01D,2014-07-29,0
4350-01D,2014-07-30,0
4350-01D,2014-07-31,0
4360-01D,2014-07-01,0
4360-01D,2014-07-02,0
4360-01D,2014-07-03,0
4360-01D,2014-07-04,0
4360-01D,2014-07-05,0
4360-01D,2014-07-06,0
4360-01D,2014-07-07,0
4360-01D,2014-07-08,0
4360-01D,2014-07-09,0
4360-01D,2014-07-10,0
4360-01D,2014-07-11,0
4360-01D,2014-07-12,0
4360-01D,2014-07-13,0
4360-01D,2014-07-14,0
4360-01D,2014-07-15,0
4360-01D,2014-07-16,0
4360-01D,2014-07-17,0
4360-01D,2014-07-18,0
4360-01D,2014-07-19,0
4360-01D,2014-07-20,0
4360-01D,2014-07-21,0
4360-01D,2014-07-22,0
4360-01D,2014-07-23,0
4360-01D,2014-07-24,0
4360-01D,2014-07-25,0
4360-01D,2014-07-26,0
4360-01D,2014-07-27,0
4360-01D,2014-07-28,0
4360-01D,2014-07-29,0
4360-01D,2014-07-30,0
4360-01D,2014-07-31,0
4370-01D,2014-07-01,0
4370-01D,2014-07-02,0
4370-01D,2014-07-03,0
4370-01D,2014-07-04,0
4370-01D,2014-07-05,0
4370-01D,2014-07-06,0
4370-01D,2014-07-07,0
4370-01D,2014-07-08,0
4370-01D,2014-07-09,0
4370-01D,2014-07-10,0
4370-01D,2014-07-11,0
4370-01D,2014-07-12,0
4370-01D,2014-07-13,1
4370-01D,2014-07-14,0
4370-01D,2014-07-15,0
4370-01D,2014-07-16,0
4370-01D,2014-07-17,0
4370-01D,2014-07-18,0
4370-01D,2014-07-19,0
4370-01D,2014-07-20,0
4370-01D,2014-07-21,0
4370-01D,2014-07-22,0
4370-01D,2014-07-23,1
4370-01D,2014-07-24,0
4370-01D,2014-07-25,0
4370-01D,2014-07-26,0
4370-01D,2014-07-27,0
4370-01D,2014-07-28,0
4370-01D,2014-07-29,0
4370-01D,2014-07-30,0
4370-01D,2014-07-31,0
4370-02D,2014-07-01,0
4370-02D,2014-07-02,0
4370-02D,2014-07-03,0
4370-02D,2014-07-04,0
4370-02D,2014-07-05,0
4370-02D,2014-07-06,0
4370-02D,2014-07-07,0
4370-02D,2014-07-08,0
4370-02D,2014-07-09,0
4370-02D,2014-07-10,0
4370-02D,2014-07-11,0
4370-02D,2014-07-12,0
4370-02D,2014-07-13,0
4370-02D,2014-07-14,0
4370-02D,2014-07-15,0
4370-02D,2014-07-16,0
4370-02D,2014-07-17,0
4370-02D,2014-07-18,0
4370-02D,2014-07-19,0
4370-02D,2014-07-20,0
4370-02D,2014-07-21,0
4370-02D,2014-07-22,0
4370-02D,2014-07-23,1
4370-02D,2014-07-24,0
4370-02D,2014-07-25,0
4370-02D,2014-07-26,0
4370-02D,2014-07-27,0
4370-02D,2014-07-28,0
4370-02D,2014-07-29,0
4370-02D,2014-07-30,0
4370-02D,2014-07-31,0
4370-03D,2014-07-01,0
4370-03D,2014-07-02,0
4370-03D,2014-07-03,0
4370-03D,2014-07-04,0
4370-03D,2014-07-05,0
4370-03D,2014-07-06,0
4370-03D,2014-07-07,0
4370-03D,2014-07-08,0
4370-03D,2014-07-09,0
4370-03D,2014-07-10,0
4370-03D,2014-07-11,0
4370-03D,2014-07-12,0
4370-03D,2014-07-13,0
4370-03D,2014-07-14,0
4370-03D,2014-07-15,0
4370-03D,2014-07-16,0
4370-03D,2014-07-17,0
4370-03D,2014-07-18,0
4370-03D,2014-07-19,0
4370-03D,2014-07-20,0
4370-03D,2014-07-21,0
4370-03D,2014-07-22,0
4370-03D,2014-07-23,0
4370-03D,2014-07-24,0
4370-03D,2014-07-25,0
4370-03D,2014-07-26,0
4370-03D,2014-07-27,0
4370-03D,2014-07-28,0
4370-03D,2014-07-29,0
4370-03D,2014-07-30,0
4370-03D,2014-07-31,0
4370-04D,2014-07-01,0
4370-04D,2014-07-02,0
4370-04D,2014-07-03,0
4370-04D,2014-07-04,0
4370-04D,2014-07-05,0
4370-04D,2014-07-06,0
4370-04D,2014-07-07,0
4370-04D,2014-07-08,0
4370-04D,2014-07-09,0
4370-04D,2014-07-10,0
4370-04D,2014-07-11,0
4370-04D,2014-07-12,0
4370-04D,2014-07-13,0
4370-04D,2014-07-14,0
4370-04D,2014-07-15,0
4370-04D,2014-07-16,0
4370-04D,2014-07-17,0
4370-04D,2014-07-18,0
4370-04D,2014-07-19,0
4370-04D,2014-07-20,0
4370-04D,2014-07-21,0
4370-04D,2014-07-22,0
4370-04D,2014-07-23,0
4370-04D,2014-07-24,0
4370-04D,2014-07-25,0
4370-04D,2014-07-26,0
4370-04D,2014-07-27,0
4370-04D,2014-07-28,0
4370-04D,2014-07-29,0
4370-04D,2014-07-30,0
4370-04D,2014-07-31,0
4370-05D,2014-07-01,0
4370-05D,2014-07-02,0
4370-05D,2014-07-03,0
4370-05D,2014-07-04,0
4370-05D,2014-07-05,0
4370-05D,2014-07-06,0
4370-05D,2014-07-07,0
4370-05D,2014-07-08,0
4370-05D,2014-07-09,0
4370-05D,2014-07-10,0
4370-05D,2014-07-11,0
4370-05D,2014-07-12,0
4370-05D,2014-07-13,0
4370-05D,2014-07-14,0
4370-05D,2014-07-15,0
4370-05D,2014-07-16,0
4370-05D,2014-07-17,0
4370-05D,2014-07-18,0
4370-05D,2014-07-19,0
4370-05D,2014-07-20,0
4370-05D,2014-07-21,0
4370-05D,2014-07-22,0
4370-05D,2014-07-23,0
4370-05D,2014-07-24,0
4370-05D,2014-07-25,0
4370-05D,2014-07-26,0
4370-05D,2014-07-27,0
4370-05D,2014-07-28,0
4370-05D,2014-07-29,0
4370-05D,2014-07-30,0
4370-05D,2014-07-31,0
4380-01D,2014-07-01,0
4380-01D,2014-07-02,0
4380-01D,2014-07-03,0
4380-01D,2014-07-04,0
4380-01D,2014-07-05,0
4380-01D,2014-07-06,0
4380-01D,2014-07-07,0
4380-01D,2014-07-08,0
4380-01D,2014-07-09,0
4380-01D,2014-07-10,0
4380-01D,2014-07-11,0
4380-01D,2014-07-12,0
4380-01D,2014-07-13,1
4380-01D,2014-07-14,0
4380-01D,2014-07-15,0
4380-01D,2014-07-16,0
4380-01D,2014-07-17,0
4380-01D,2014-07-18,0
4380-01D,2014-07-19,0
4380-01D,2014-07-20,0
4380-01D,2014-07-21,0
4380-01D,2014-07-22,0
4380-01D,2014-07-23,0
4380-01D,2014-07-24,0
4380-01D,2014-07-25,0
4380-01D,2014-07-26,0
